name	link	active	country	birthday	turnedPro	weight	height	lefty	oneHandedBackhand
"Chien-hsun Lo"	"/en/players/chien-hsun-lo/lf59/"	TRUE	"TPE"	"1998.11.15"	NA	"65kg"	"168cm"	"Right-Handed"	"Two-Handed Backhand"
"Maxence Beauge"	"/en/players/maxence-beauge/b0a0/"	TRUE	"FRA"	"2000.06.08"	NA	"70kg"	"183cm"	"Right-Handed"	"Two-Handed Backhand"
"Mislav Bosnjak"	"/en/players/mislav-bosnjak/bu58/"	FALSE	"AUS"	"1998.06.04"	NA	"84kg"	"196cm"	"Right-Handed"	"Two-Handed Backhand"
"Francisco Cerundolo"	"/en/players/francisco-cerundolo/c0au/"	TRUE	"ARG"	"1998.08.13"	"2018"	"80kg"	"185cm"	"Right-Handed"	"Two-Handed Backhand"
"Marvin Moeller"	"/en/players/marvin-moeller/m0bn/"	TRUE	"GER"	"1999.01.18"	NA	"69kg"	"178cm"	"Right-Handed"	"Two-Handed Backhand"
"Aitor Sanz Llopis"	"/en/players/aitor-sanz-llopis/s0cp/"	FALSE	"ESP"	"1995.01.06"	NA	NA	NA	NA	NA
"Christos Antonopoulos"	"/en/players/christos-antonopoulos/ae56/"	FALSE	"GRE"	"1998.07.19"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Paramveer Singh Bajwa"	"/en/players/paramveer-singh-bajwa/b0ae/"	FALSE	"IND"	"1998.02.13"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Anirudh Chandrasekar"	"/en/players/anirudh-chandrasekar/co03/"	TRUE	"IND"	"1998.07.11"	NA	"74kg"	"180cm"	"Left-Handed"	"Two-Handed Backhand"
"Leandro Serrano Sanz"	"/en/players/leandro-serrano-sanz/sq30/"	FALSE	"ESP"	"1994.05.27"	NA	NA	NA	NA	NA
"Marvin Bernardo Spiering"	"/en/players/marvin-bernardo-spiering/s0ce/"	FALSE	"BRA"	"1997.09.08"	NA	"76kg"	"191cm"	"Right-Handed"	"Two-Handed Backhand"
"Michael Zhu"	"/en/players/michael-zhu/z350/"	TRUE	"USA"	"1992.08.12"	NA	"77kg"	"175cm"	"Right-Handed"	"Two-Handed Backhand"
"Alessandro Ceppellini"	"/en/players/alessandro-ceppellini/ch39/"	FALSE	"ITA"	"1996.10.07"	NA	"70kg"	"178cm"	"Right-Handed"	"Two-Handed Backhand"
"Ignacio Monzon"	"/en/players/ignacio-monzon/mv75/"	TRUE	"ARG"	"1998.01.05"	NA	"73kg"	"173cm"	"Right-Handed"	"Two-Handed Backhand"
"Alejo Vilaro"	"/en/players/alejo-vilaro/va28/"	FALSE	"ARG"	"1995.09.26"	NA	"74kg"	"178cm"	"Right-Handed"	"Two-Handed Backhand"
"Nicolas Xiviller"	"/en/players/nicolas-xiviller/x017/"	FALSE	"URU"	"1998.11.11"	NA	"76kg"	"180cm"	"Right-Handed"	"Two-Handed Backhand"
"Mohamed Abdel-Aziz"	"/en/players/mohamed-abdel-aziz/a0ay/"	FALSE	"EGY"	"1998.12.21"	NA	NA	NA	NA	NA
"Laerte Di Falco"	"/en/players/laerte-di-falco/d764/"	FALSE	"ITA"	"1986.12.24"	NA	NA	NA	NA	NA
"Bart Stevens"	"/en/players/bart-stevens/s0au/"	TRUE	"NED"	"1998.01.29"	NA	"83kg"	"180cm"	"Right-Handed"	"Two-Handed Backhand"
"Rio Noguchi"	"/en/players/rio-noguchi/n09u/"	TRUE	"JPN"	"1998.12.28"	NA	"63kg"	"168cm"	"Right-Handed"	"Two-Handed Backhand"
"Mick Veldheer"	"/en/players/mick-veldheer/va27/"	TRUE	"NED"	"1996.04.05"	NA	"80kg"	"185cm"	"Left-Handed"	"Two-Handed Backhand"
"Lourenzo Gasperini"	"/en/players/lourenzo-gasperini/gk39/"	FALSE	"BRA"	"1997.12.04"	NA	"72kg"	"180cm"	"Right-Handed"	"Two-Handed Backhand"
"Luca Prevosto"	"/en/players/luca-prevosto/pm37/"	FALSE	"ITA"	"1998.09.09"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Nathan Seateun"	"/en/players/nathan-seateun/s09y/"	TRUE	"FRA"	"1997.06.25"	NA	"78kg"	"180cm"	"Right-Handed"	"Unknown Backhand"
"Seppe Cuypers"	"/en/players/seppe-cuypers/c09c/"	FALSE	"BEL"	"1998.06.24"	NA	NA	NA	NA	NA
"August Holmgren"	"/en/players/august-holmgren/h09n/"	TRUE	"DEN"	"1998.04.22"	"2022"	"84kg"	"188cm"	"Right-Handed"	"One-Handed Backhand"
"Roberto Livi"	"/en/players/roberto-livi/lb94/"	FALSE	"ITA"	"1994.02.23"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Peter Bertran"	"/en/players/peter-bertran/bp79/"	TRUE	"DOM"	"1996.03.05"	NA	"73kg"	"183cm"	"Right-Handed"	"Two-Handed Backhand"
"David Juras"	"/en/players/david-juras/j09w/"	FALSE	"SVK"	"1999.11.21"	NA	"72kg"	"188cm"	"Right-Handed"	"Two-Handed Backhand"
"Lingxi Zhao"	"/en/players/lingxi-zhao/z0a2/"	FALSE	"CHN"	"2000.01.07"	NA	NA	NA	NA	NA
"Antonio J. Ayala Hernandez"	"/en/players/antonio-j.-ayala-hernandez/ac27/"	FALSE	"ESP"	"1995.05.09"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Hugo Gaston"	"/en/players/hugo-gaston/g09o/"	TRUE	"FRA"	"2000.09.26"	"2018"	"68kg"	"173cm"	"Left-Handed"	"Two-Handed Backhand"
"Joshua Howard-Tripp"	"/en/players/joshua-howard-tripp/h0be/"	FALSE	"RSA"	"1999.06.24"	NA	NA	NA	NA	NA
"Bertus Kruger"	"/en/players/bertus-kruger/k0bp/"	FALSE	"RSA"	"1999.04.02"	NA	NA	NA	NA	NA
"Mohamed Nazim Makhlouf"	"/en/players/mohamed-nazim-makhlouf/mn49/"	TRUE	"ALG"	"1996.09.12"	NA	"85kg"	"193cm"	"Right-Handed"	"Two-Handed Backhand"
"Naru Shirafuji"	"/en/players/naru-shirafuji/s0e9/"	TRUE	"JPN"	"1998.04.30"	NA	"68kg"	"175cm"	"Right-Handed"	"Two-Handed Backhand"
"Dominik Stary"	"/en/players/dominik-stary/s0bp/"	FALSE	"CZE"	"1997.01.18"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Sharobiddin Abzalov"	"/en/players/sharobiddin-abzalov/ad33/"	FALSE	"UZB"	"1998.02.19"	NA	"88kg"	"196cm"	"Right-Handed"	"Unknown Backhand"
"Jie Cui"	"/en/players/jie-cui/c0aj/"	TRUE	"CHN"	"1998.01.24"	NA	"72kg"	"183cm"	"Right-Handed"	"Two-Handed Backhand"
"Menelaos Efstathiou"	"/en/players/menelaos-efstathiou/ea31/"	TRUE	"CYP"	"1999.03.02"	NA	"80kg"	"183cm"	"Right-Handed"	"Two-Handed Backhand"
"Julian Zlobinsky"	"/en/players/julian-zlobinsky/z452/"	FALSE	"USA"	"1996.01.08"	NA	"78kg"	"183cm"	"Right-Handed"	"Two-Handed Backhand"
"Peter Balla"	"/en/players/peter-balla/bl03/"	FALSE	"HUN"	"1993.05.28"	NA	NA	NA	NA	NA
"Tony Bourcet"	"/en/players/tony-bourcet/bj97/"	FALSE	"FRA"	"1984.08.08"	NA	"89kg"	"188cm"	"Left-Handed"	"Two-Handed Backhand"
"Carlos Divar"	"/en/players/carlos-divar/dh51/"	FALSE	"ESP"	"1998.05.29"	NA	NA	NA	NA	NA
"Edris Fetisleam"	"/en/players/edris-fetisleam/f0ag/"	FALSE	"ROU"	"1999.07.25"	NA	NA	NA	NA	NA
"Linus Frost"	"/en/players/linus-frost/f0as/"	FALSE	"SWE"	"1995.06.14"	NA	"92kg"	"196cm"	"Right-Handed"	"Two-Handed Backhand"
"Luca Gelhardt"	"/en/players/luca-gelhardt/gf36/"	FALSE	"GER"	"1994.12.28"	NA	"82kg"	"191cm"	"Right-Handed"	"Two-Handed Backhand"
"Luis Heredia Gomez"	"/en/players/luis-heredia-gomez/h0ae/"	FALSE	"ESP"	"1999.07.11"	NA	NA	NA	NA	NA
"Hunter Johnson"	"/en/players/hunter-johnson/j615/"	FALSE	"USA"	"1994.06.02"	NA	"75kg"	"185cm"	"Right-Handed"	"Two-Handed Backhand"
"Bartlomiej Maroszek"	"/en/players/bartlomiej-maroszek/m0bh/"	FALSE	"POL"	"1997.11.11"	NA	NA	NA	NA	NA
"Sam Matheson"	"/en/players/sam-matheson/mp16/"	FALSE	"NZL"	"1994.05.23"	NA	NA	NA	NA	NA
"Mohammed Mohammed"	"/en/players/mohammed-mohammed/mw47/"	FALSE	"NGR"	"1996.08.28"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Arief Rahman"	"/en/players/arief-rahman/rc49/"	FALSE	"INA"	"1995.05.24"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Frazier Rengifo"	"/en/players/frazier-rengifo/rh73/"	FALSE	"COL"	"1999.01.19"	NA	NA	NA	NA	NA
"Emil Ruusuvuori"	"/en/players/emil-ruusuvuori/rh24/"	TRUE	"FIN"	"1999.04.02"	"2018"	"79kg"	"188cm"	"Right-Handed"	"Two-Handed Backhand"
"Adam Walton"	"/en/players/adam-walton/w09e/"	TRUE	"AUS"	"1999.04.17"	NA	"77kg"	"183cm"	"Right-Handed"	"Two-Handed Backhand"
"Alberto Barroso Campos"	"/en/players/alberto-barroso-campos/bu36/"	TRUE	"ESP"	"1996.06.04"	NA	"72kg"	"178cm"	"Right-Handed"	"Two-Handed Backhand"
"Dmytro Kovalevych"	"/en/players/dmytro-kovalevych/k0b0/"	FALSE	"UKR"	"1990.04.18"	NA	NA	NA	NA	NA
"Justin Barki"	"/en/players/justin-barki/b0c7/"	TRUE	"INA"	"2000.05.26"	NA	NA	NA	NA	NA
"Florian Broska"	"/en/players/florian-broska/b0c5/"	TRUE	"GER"	"1998.01.01"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Nicholas Bybel"	"/en/players/nicholas-bybel/bv20/"	TRUE	"USA"	"1993.10.25"	NA	"82kg"	"174cm"	"Right-Handed"	"Two-Handed Backhand"
"Felipe Martinez Sarrasague"	"/en/players/felipe-martinez-sarrasague/m09h/"	FALSE	"ARG"	"1997.04.02"	NA	"81kg"	"178cm"	"Right-Handed"	"Two-Handed Backhand"
"Rudolfs Mednis"	"/en/players/rudolfs-mednis/mu88/"	FALSE	"LAT"	"1998.01.19"	NA	NA	NA	NA	NA
"Johannes Myburgh"	"/en/players/johannes-myburgh/mv42/"	FALSE	"RSA"	"1993.10.01"	NA	NA	NA	NA	NA
"Luka Pavlovic"	"/en/players/luka-pavlovic/p0ay/"	TRUE	"FRA"	"2000.03.30"	NA	NA	NA	NA	NA
"Arnaud Restifo"	"/en/players/arnaud-restifo/rh94/"	FALSE	"FRA"	"1997.10.11"	NA	NA	NA	NA	NA
"Riccardo Roberto"	"/en/players/riccardo-roberto/r09c/"	FALSE	"ITA"	"1997.10.01"	NA	"75kg"	"180cm"	"Right-Handed"	"Two-Handed Backhand"
"Mark-flavius Andres"	"/en/players/mark-flavius-andres/ac75/"	FALSE	"GER"	"1992.11.27"	NA	NA	NA	NA	NA
"Jacopo Berrettini"	"/en/players/jacopo-berrettini/bu10/"	TRUE	"ITA"	"1998.11.27"	"2016"	"90kg"	"193cm"	"Right-Handed"	"Two-Handed Backhand"
"Jorge Blanco Guadalupe"	"/en/players/jorge-blanco-guadalupe/bt79/"	FALSE	"ESP"	"1997.11.17"	NA	"89kg"	"191cm"	"Right-Handed"	"Two-Handed Backhand"
"Dusty H. Boyer"	"/en/players/dusty-h.-boyer/b0c2/"	FALSE	"USA"	"1993.07.02"	NA	"79kg"	"183cm"	"Right-Handed"	"Two-Handed Backhand"
"David Hopkins"	"/en/players/david-hopkins/hb81/"	FALSE	"USA"	"1989.12.28"	NA	"100kg"	"183cm"	"Right-Handed"	"Unknown Backhand"
"Alejandro Hoyos"	"/en/players/alejandro-hoyos/hh32/"	TRUE	"COL"	"1999.09.17"	NA	"78kg"	"180cm"	"Right-Handed"	"Two-Handed Backhand"
"Niklas Johansson"	"/en/players/niklas-johansson/j738/"	FALSE	"SWE"	"1998.10.07"	NA	"93kg"	"201cm"	"Left-Handed"	"One-Handed Backhand"
"Sven Lah"	"/en/players/sven-lah/l0ah/"	FALSE	"SLO"	"1998.10.11"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Andrei Marinescu"	"/en/players/andrei-marinescu/mv36/"	FALSE	"ROU"	"1996.02.19"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Eduardo Ribeiro"	"/en/players/eduardo-ribeiro/r09v/"	TRUE	"BRA"	"1998.03.17"	NA	"75kg"	"178cm"	"Right-Handed"	"Two-Handed Backhand"
"Mikhail Sokolovskiy"	"/en/players/mikhail-sokolovskiy/s0c9/"	FALSE	NA	"1999.03.15"	NA	NA	NA	"Left-Handed"	"Two-Handed Backhand"
"Robin Thour"	"/en/players/robin-thour/te34/"	FALSE	"SWE"	"1994.11.27"	NA	"81kg"	"183cm"	"Right-Handed"	"Two-Handed Backhand"
"Simon Yastremskiy"	"/en/players/simon-yastremskiy/y278/"	FALSE	"UKR"	"1998.01.05"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Sam Riffice"	"/en/players/sam-riffice/r0a5/"	TRUE	"USA"	"1999.03.01"	NA	"77kg"	"188cm"	"Right-Handed"	"Two-Handed Backhand"
"Boris Butulija"	"/en/players/boris-butulija/bv08/"	TRUE	"SRB"	"1999.01.04"	NA	"78kg"	"185cm"	"Left-Handed"	"Two-Handed Backhand"
"Adriaan De Jager"	"/en/players/adriaan-de-jager/dh06/"	FALSE	"NED"	"1994.06.04"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Quentin Folliot"	"/en/players/quentin-folliot/fc39/"	TRUE	"FRA"	"1998.12.31"	NA	"70kg"	"180cm"	"Right-Handed"	"Two-Handed Backhand"
"Rajko Mladenovic"	"/en/players/rajko-mladenovic/mw79/"	FALSE	"SRB"	"1985.10.25"	NA	NA	NA	NA	NA
"Francesco Salviato"	"/en/players/francesco-salviato/sx43/"	FALSE	"ITA"	"1994.06.10"	NA	NA	NA	NA	NA
"Daniel Cozma"	"/en/players/daniel-cozma/cn27/"	FALSE	"ROU"	"1998.04.29"	NA	NA	NA	NA	NA
"Damian Farinola"	"/en/players/damian-farinola/f883/"	FALSE	"AUS"	"1992.06.12"	NA	"75kg"	"175cm"	"Right-Handed"	"Two-Handed Backhand"
"Daniele Spinnato"	"/en/players/daniele-spinnato/sj40/"	FALSE	"ITA"	"1992.05.09"	NA	"75kg"	NA	"Right-Handed"	"Two-Handed Backhand"
"Nikolay Kolobaev"	"/en/players/nikolay-kolobaev/ki53/"	FALSE	"ISR"	"1998.05.01"	NA	NA	NA	NA	NA
"Sergi Perez Contri"	"/en/players/sergi-perez-contri/pi96/"	TRUE	"ESP"	"1998.01.20"	NA	"68kg"	"175cm"	"Left-Handed"	"Two-Handed Backhand"
"Lukas Vejvara"	"/en/players/lukas-vejvara/v0a1/"	FALSE	"CZE"	"1997.03.26"	NA	NA	NA	NA	NA
"Jakob Arvidsson Ehn"	"/en/players/jakob-arvidsson-ehn/a0au/"	FALSE	"SWE"	"1998.10.10"	NA	NA	NA	NA	NA
"Florent Bax"	"/en/players/florent-bax/b0bu/"	TRUE	"FRA"	"1999.06.16"	NA	"78kg"	"185cm"	"Right-Handed"	"Unknown Backhand"
"Samuel Beddow"	"/en/players/samuel-beddow/b0c8/"	FALSE	"GBR"	"1995.10.27"	NA	NA	NA	NA	NA
"Mohamed Ali Bellalouna"	"/en/players/mohamed-ali-bellalouna/b09o/"	FALSE	"TUN"	"1999.06.15"	NA	NA	NA	NA	NA
"Taine Bernhard"	"/en/players/taine-bernhard/b0bt/"	FALSE	"RSA"	"1999.09.02"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Remy Bertola"	"/en/players/remy-bertola/bu70/"	TRUE	"SUI"	"1998.08.31"	NA	"75kg"	"175cm"	"Right-Handed"	"One-Handed Backhand"
"Ansu Bhuyan"	"/en/players/ansu-bhuyan/b0ad/"	FALSE	"IND"	"1995.12.15"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Yan Bondarevskiy"	"/en/players/yan-bondarevskiy/bv19/"	TRUE	NA	"2000.03.17"	NA	"71kg"	"191cm"	"Left-Handed"	"Two-Handed Backhand"
"Chase Burton"	"/en/players/chase-burton/b0bf/"	FALSE	"USA"	"1997.05.29"	NA	NA	NA	NA	NA
"Andrea Camurri"	"/en/players/andrea-camurri/cg17/"	FALSE	"ITA"	"1993.03.25"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Sathi Reddy Chirala"	"/en/players/sathi-reddy-chirala/ra66/"	FALSE	"IND"	"1990.01.31"	NA	"77kg"	"180cm"	"Right-Handed"	"One-Handed Backhand"
"Marco De Rossi"	"/en/players/marco-de-rossi/dc25/"	TRUE	"SMR"	"1997.06.27"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Felipe Derdoy"	"/en/players/felipe-derdoy/dg99/"	FALSE	"ARG"	"1997.02.09"	NA	NA	NA	NA	NA
"Jake Devine"	"/en/players/jake-devine/dc68/"	FALSE	"USA"	"1997.05.22"	NA	NA	NA	NA	NA
"Tudor Diaconu"	"/en/players/tudor-diaconu/dc95/"	FALSE	"ROU"	"1997.07.02"	NA	NA	NA	NA	NA
"Alex Diaz"	"/en/players/alex-diaz/dh57/"	FALSE	"PUR"	"1997.08.02"	NA	NA	NA	NA	NA
"Kaloyan Dimitrov"	"/en/players/kaloyan-dimitrov/d0ag/"	FALSE	"BUL"	"1999.10.07"	NA	NA	NA	NA	NA
"Carlo Donato"	"/en/players/carlo-donato/d0b8/"	FALSE	"ITA"	"1999.04.03"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Rihards Emulins"	"/en/players/rihards-emulins/e680/"	FALSE	"LAT"	"1987.05.13"	NA	"79kg"	"180cm"	"Right-Handed"	"Unknown Backhand"
"Roi Ginat"	"/en/players/roi-ginat/g0bh/"	TRUE	"ISR"	"2001.02.18"	NA	NA	NA	NA	NA
"Kaya Gore"	"/en/players/kaya-gore/gj20/"	FALSE	"TUR"	"1999.01.28"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Eddie Grabill"	"/en/players/eddie-grabill/g0ar/"	FALSE	"USA"	"1997.06.29"	NA	NA	NA	NA	NA
"Philip Henning"	"/en/players/philip-henning/h0bf/"	TRUE	"RSA"	"2000.11.10"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Bjorn Hoffmann"	"/en/players/bjorn-hoffmann/h09o/"	FALSE	"USA"	"1998.03.17"	NA	NA	NA	NA	NA
"Konstantinos Ilia"	"/en/players/konstantinos-ilia/i09h/"	FALSE	"CYP"	"1995.05.10"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Haru Inoue"	"/en/players/haru-inoue/i409/"	FALSE	"JPN"	"1996.07.20"	NA	"64kg"	"170cm"	"Right-Handed"	"Two-Handed Backhand"
"Juan Martin Jalif"	"/en/players/juan-martin-jalif/j728/"	FALSE	"ARG"	"1999.01.17"	NA	NA	NA	NA	NA
"Stamatis Kapiris"	"/en/players/stamatis-kapiris/ki69/"	FALSE	"GRE"	"1999.06.02"	NA	NA	NA	NA	NA
"Yuta Kawahashi"	"/en/players/yuta-kawahashi/k0ak/"	TRUE	"JPN"	"1998.01.26"	NA	"65kg"	"175cm"	"Right-Handed"	"Two-Handed Backhand"
"Alex Knaff"	"/en/players/alex-knaff/kj00/"	TRUE	"LUX"	"1997.11.26"	NA	"85kg"	"193cm"	"Right-Handed"	"Two-Handed Backhand"
"Guus Koevermans"	"/en/players/guus-koevermans/k09r/"	FALSE	"NED"	"1997.05.12"	NA	NA	NA	NA	NA
"Igor Kolaric"	"/en/players/igor-kolaric/kg22/"	FALSE	"SRB"	"1997.05.22"	NA	"86kg"	"185cm"	"Right-Handed"	"One-Handed Backhand"
"Maxim Landa"	"/en/players/maxim-landa/l0b8/"	FALSE	"DEN"	"1996.05.22"	NA	NA	NA	NA	NA
"Christian Langmo"	"/en/players/christian-langmo/li10/"	TRUE	"USA"	"1996.06.01"	NA	"91kg"	"191cm"	"Right-Handed"	"Two-Handed Backhand"
"Louis Lechevretel"	"/en/players/louis-lechevretel/l09o/"	FALSE	"FRA"	"1996.04.16"	NA	"35kg"	"185cm"	"Right-Handed"	"Two-Handed Backhand"
"Juan Manuel Lopez"	"/en/players/juan-manuel-lopez/l0al/"	FALSE	"COL"	"2000.05.18"	NA	"70kg"	"180cm"	"Right-Handed"	"Two-Handed Backhand"
"Oscar Mancineiras Cornella"	"/en/players/oscar-mancineiras-cornella/mp57/"	FALSE	"ESP"	"1995.02.17"	NA	NA	NA	NA	NA
"Mark Mierloi"	"/en/players/mark-mierloi/m0bi/"	FALSE	"USA"	"1996.10.30"	NA	"80kg"	"185cm"	"Right-Handed"	"One-Handed Backhand"
"Siphosothando Montsi"	"/en/players/siphosothando-montsi/m0cy/"	FALSE	"RSA"	"1999.11.09"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Gerald Moretti"	"/en/players/gerald-moretti/mp19/"	FALSE	"BEL"	"1992.09.21"	NA	NA	NA	NA	NA
"Long Nguyen"	"/en/players/long-nguyen/n09r/"	FALSE	"AUS"	"1997.03.25"	NA	NA	NA	NA	NA
"Alexander Carlos Parker"	"/en/players/alexander-carlos-parker/p0bv/"	FALSE	"GBR"	"1999.03.23"	NA	NA	NA	NA	NA
"Pavel Petrov"	"/en/players/pavel-petrov/pl73/"	FALSE	"KAZ"	"1998.03.02"	NA	"69kg"	"185cm"	"Right-Handed"	"Two-Handed Backhand"
"Christopher Rosensteel"	"/en/players/christopher-rosensteel/r0b8/"	FALSE	"USA"	"1991.10.11"	NA	"77kg"	"180cm"	"Right-Handed"	"Unknown Backhand"
"Olly Sadler"	"/en/players/olly-sadler/so55/"	FALSE	"NZL"	"1995.10.11"	NA	"81kg"	"185cm"	"Right-Handed"	"Two-Handed Backhand"
"Maximilien Sanson"	"/en/players/maximilien-sanson/st97/"	FALSE	"SUI"	"1997.07.21"	NA	NA	NA	NA	NA
"Angel Santiago Setien"	"/en/players/angel-santiago-setien/s0d8/"	FALSE	"ESP"	"2001.01.08"	NA	NA	NA	NA	NA
"Alexander Sazankov"	"/en/players/alexander-sazankov/s0dn/"	FALSE	NA	"1998.10.29"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Justin Schlageter"	"/en/players/justin-schlageter/s0e4/"	FALSE	"GER"	"2001.03.09"	NA	NA	NA	NA	NA
"Stijn Slump"	"/en/players/stijn-slump/s0e6/"	TRUE	"NED"	"1999.01.21"	NA	"85kg"	"185cm"	"Right-Handed"	"Unknown Backhand"
"Mohamed Sorour"	"/en/players/mohamed-sorour/s0df/"	FALSE	"EGY"	"1995.08.15"	NA	NA	NA	NA	NA
"Radu Andrei Stelian"	"/en/players/radu-andrei-stelian/sx61/"	FALSE	"ROU"	"1995.11.02"	NA	NA	NA	NA	NA
"Timo Stodder"	"/en/players/timo-stodder/s0ar/"	TRUE	"GER"	"1996.05.17"	NA	"73kg"	"180cm"	"Right-Handed"	"Unknown Backhand"
"Christophe Tholl"	"/en/players/christophe-tholl/tg10/"	FALSE	"LUX"	"1994.12.19"	NA	NA	NA	NA	NA
"Benjamin Tullou"	"/en/players/benjamin-tullou/te22/"	FALSE	"FRA"	"1990.05.22"	NA	NA	NA	NA	NA
"Aleksas Tverijonas"	"/en/players/aleksas-tverijonas/tc22/"	FALSE	"LTU"	"1992.09.15"	NA	NA	NA	NA	NA
"Arnd Weyhausen"	"/en/players/arnd-weyhausen/w849/"	FALSE	"GER"	"1993.11.11"	NA	NA	NA	NA	NA
"Magloire Yakpa"	"/en/players/magloire-yakpa/y222/"	FALSE	"BEN"	"1991.12.18"	NA	NA	NA	NA	NA
"Trey Yates"	"/en/players/trey-yates/y261/"	FALSE	"USA"	"1995.11.23"	NA	"86kg"	"185cm"	"Right-Handed"	"One-Handed Backhand"
"Seong-woon Yu"	"/en/players/seong-woon-yu/y225/"	FALSE	"KOR"	"1994.04.14"	NA	NA	NA	NA	NA
"Ruben Alberts"	"/en/players/ruben-alberts/ad27/"	FALSE	"RSA"	"1996.06.25"	NA	NA	NA	NA	NA
"Mert Altinalev"	"/en/players/mert-altinalev/ac69/"	FALSE	"TUR"	"1995.07.26"	NA	NA	NA	NA	NA
"Adrian Andreev"	"/en/players/adrian-andreev/a0ab/"	TRUE	"BUL"	"2001.05.12"	"2016"	"66kg"	"180cm"	"Right-Handed"	"Two-Handed Backhand"
"Franco David Aubone"	"/en/players/franco-david-aubone/ag26/"	FALSE	"ARG"	"1999.10.16"	NA	NA	NA	NA	NA
"Sebastian Baez"	"/en/players/sebastian-baez/b0bi/"	TRUE	"ARG"	"2000.12.28"	"2018"	"70kg"	"170cm"	"Right-Handed"	"Two-Handed Backhand"
"Zizou Bergs"	"/en/players/zizou-bergs/bu13/"	TRUE	"BEL"	"1999.06.03"	"2018"	"86kg"	"185cm"	"Right-Handed"	"Two-Handed Backhand"
"Jonathan Binding"	"/en/players/jonathan-binding/b0ap/"	TRUE	"GBR"	"1993.03.13"	NA	"82kg"	"185cm"	"Left-Handed"	"Two-Handed Backhand"
"Grega Boh"	"/en/players/grega-boh/bv06/"	FALSE	"SLO"	"1997.10.29"	NA	NA	NA	NA	NA
"Maxence Broville"	"/en/players/maxence-broville/bu35/"	TRUE	"FRA"	"1999.01.31"	NA	"82kg"	"193cm"	"Right-Handed"	"Unknown Backhand"
"Mark Burgos"	"/en/players/mark-burgos/bi20/"	FALSE	"FRA"	"1982.08.03"	NA	NA	NA	NA	NA
"Eric Caleguer"	"/en/players/eric-caleguer/cj98/"	FALSE	"BRA"	"1997.11.22"	NA	"75kg"	"178cm"	"Right-Handed"	"Two-Handed Backhand"
"Gaston Ezequiel Cantero"	"/en/players/gaston-ezequiel-cantero/c0bz/"	FALSE	"ARG"	"1998.05.10"	NA	NA	NA	NA	NA
"Brian Cernoch"	"/en/players/brian-cernoch/c0b4/"	FALSE	"USA"	"1999.09.09"	NA	"82kg"	"180cm"	"Left-Handed"	"Two-Handed Backhand"
"Loic Cloes"	"/en/players/loic-cloes/c09d/"	TRUE	"BEL"	"1998.11.13"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Maxime Cressy"	"/en/players/maxime-cressy/c0bc/"	TRUE	"USA"	"1997.05.08"	"2019"	"85kg"	"201cm"	"Right-Handed"	"Two-Handed Backhand"
"Alexander Crnokrak"	"/en/players/alexander-crnokrak/c0a0/"	TRUE	"AUS"	"2000.01.24"	NA	"83kg"	"191cm"	"Right-Handed"	"Unknown Backhand"
"Matthew Dellavedova"	"/en/players/matthew-dellavedova/d0a2/"	TRUE	"AUS"	"2000.05.30"	NA	"81kg"	"191cm"	"Right-Handed"	"One-Handed Backhand"
"Cem Erturk"	"/en/players/cem-erturk/ea32/"	FALSE	"TUR"	"1999.01.02"	NA	NA	NA	"Right-Handed"	"Two-Handed Backhand"
"Tomas Martin Etcheverry"	"/en/players/tomas-martin-etcheverry/ea24/"	TRUE	"ARG"	"1999.07.18"	"2017"	"82kg"	"196cm"	"Right-Handed"	"Two-Handed Backhand"
"Christian Hansen"	"/en/players/christian-hansen/h971/"	FALSE	"GER"	"1988.12.26"	NA	NA	NA	NA	NA
"Sean Hodkin"	"/en/players/sean-hodkin/h0aa/"	TRUE	"GBR"	"1998.10.31"	NA	"90kg"	"185cm"	"Right-Handed"	"One-Handed Backhand"
